索引,核酸提取编号,华大编号,提取日期,样本类型,核酸类型,样本体积(ml)/质量(mg),提取方法,浓度(ng/ul),体积(ul),冰箱位置,孔板号,孔位,提取总量(ng),成功建库使用量(ng),失败建库使用量(ng),科研项目使用量(ng),其他使用量(ng),剩余量(ng),备注,上次修改时间,创建时间
1947,20S7500997,20S7500997,2000-01-01,T,DNA,9999.0,委托上海,245.874,150.0,无,无,无,36881.1,0.0,0.0,0.0,0.0,36881.1,无,2020/08/21 02:35,2020/08/21 02:35
1948,20S7500996,20S7500996,2000-01-01,T,DNA,9999.0,委托上海,171.629,150.0,无,无,无,25744.35,0.0,0.0,0.0,0.0,25744.35,数据量不够，结果不准,2020/08/21 02:35,2020/08/21 02:35
1949,20S7500995,20S7500995,2000-01-01,T,DNA,9999.0,委托上海,75.262,150.0,无,无,无,11289.3,0.0,0.0,0.0,0.0,11289.3,无,2020/08/21 02:35,2020/08/21 02:35
1950,20S7500994,20S7500994,2000-01-01,T,DNA,9999.0,委托上海,147.739,150.0,无,无,无,22160.85,0.0,0.0,0.0,0.0,22160.85,无,2020/08/21 02:35,2020/08/21 02:35
1951,20S7500993,20S7500993,2000-01-01,T,DNA,9999.0,委托上海,156.15,150.0,无,无,无,23422.5,0.0,0.0,0.0,0.0,23422.5,无,2020/08/21 02:35,2020/08/21 02:35
1952,20S7500992,20S7500992,2000-01-01,T,DNA,9999.0,委托上海,183.314,150.0,无,无,无,27497.1,0.0,0.0,0.0,0.0,27497.1,无,2020/08/21 02:35,2020/08/21 02:35
1953,20S7500991,20S7500991,2000-01-01,T,DNA,9999.0,委托上海,303.398,150.0,无,无,无,45509.7,0.0,0.0,0.0,0.0,45509.7,无,2020/08/21 02:35,2020/08/21 02:35
1954,20S7500990,20S7500990,2000-01-01,T,DNA,9999.0,委托上海,69.935,150.0,无,无,无,10490.25,0.0,0.0,0.0,0.0,10490.25,无,2020/08/21 02:35,2020/08/21 02:35
1955,20S7500989,20S7500989,2000-01-01,T,DNA,9999.0,委托上海,651.349,150.0,无,无,无,97702.35,0.0,0.0,0.0,0.0,97702.35,无,2020/08/21 02:35,2020/08/21 02:35
1956,20S7500988,20S7500988,2000-01-01,T,DNA,9999.0,委托上海,163.631,150.0,无,无,无,24544.65,0.0,0.0,0.0,0.0,24544.65,无,2020/08/21 02:35,2020/08/21 02:35
1957,20S7500987,20S7500987,2000-01-01,T,DNA,9999.0,委托上海,97.815,150.0,无,无,无,14672.25,0.0,0.0,0.0,0.0,14672.25,无,2020/08/21 02:35,2020/08/21 02:35
1958,20S7500986,20S7500986,2000-01-01,T,DNA,9999.0,委托上海,170.692,150.0,无,无,无,25603.8,0.0,0.0,0.0,0.0,25603.8,无,2020/08/21 02:35,2020/08/21 02:35
1959,20S7500985,20S7500985,2000-01-01,T,DNA,9999.0,委托上海,100.913,150.0,无,无,无,15136.95,0.0,0.0,0.0,0.0,15136.95,无,2020/08/21 02:35,2020/08/21 02:35
1960,20S7500984,20S7500984,2000-01-01,T,DNA,9999.0,委托上海,130.63,150.0,无,无,无,19594.5,0.0,0.0,0.0,0.0,19594.5,数据量不够，结果不准,2020/08/21 02:35,2020/08/21 02:35
1961,20S7500983,20S7500983,2000-01-01,T,DNA,9999.0,委托上海,355.027,150.0,无,无,无,53254.05,0.0,0.0,0.0,0.0,53254.05,无,2020/08/21 02:35,2020/08/21 02:35
1962,20S7500982,20S7500982,2000-01-01,T,DNA,9999.0,委托上海,206.269,150.0,无,无,无,30940.35,0.0,0.0,0.0,0.0,30940.35,无,2020/08/21 02:35,2020/08/21 02:35
1963,20S7500981,20S7500981,2000-01-01,T,DNA,9999.0,委托上海,87.768,150.0,无,无,无,13165.2,0.0,0.0,0.0,0.0,13165.2,无,2020/08/21 02:35,2020/08/21 02:35
1964,20S7500980,20S7500980,2000-01-01,T,DNA,9999.0,委托上海,407.047,150.0,无,无,无,61057.05,0.0,0.0,0.0,0.0,61057.05,无,2020/08/21 02:35,2020/08/21 02:35
1965,20S7500979,20S7500979,2000-01-01,T,DNA,9999.0,委托上海,88.556,150.0,无,无,无,13283.4,0.0,0.0,0.0,0.0,13283.4,无,2020/08/21 02:35,2020/08/21 02:35
1966,20S7500978,20S7500978,2000-01-01,T,DNA,9999.0,委托上海,422.424,150.0,无,无,无,63363.6,0.0,0.0,0.0,0.0,63363.6,无,2020/08/21 02:35,2020/08/21 02:35
1967,20S7500977,20S7500977,2000-01-01,T,DNA,9999.0,委托上海,72.026,150.0,无,无,无,10803.9,0.0,0.0,0.0,0.0,10803.9,无,2020/08/21 02:35,2020/08/21 02:35
1968,20S7500976,20S7500976,2000-01-01,T,DNA,9999.0,委托上海,243.345,150.0,无,无,无,36501.75,0.0,0.0,0.0,0.0,36501.75,无,2020/08/21 02:35,2020/08/21 02:35
1969,20S7500975,20S7500975,2000-01-01,T,DNA,9999.0,委托上海,341.064,150.0,无,无,无,51159.6,0.0,0.0,0.0,0.0,51159.6,无,2020/08/21 02:35,2020/08/21 02:35
1970,20S7500974,20S7500974,2000-01-01,T,DNA,9999.0,委托上海,151.949,150.0,无,无,无,22792.35,0.0,0.0,0.0,0.0,22792.35,无,2020/08/21 02:35,2020/08/21 02:35
1971,20S7500973,20S7500973,2000-01-01,T,DNA,9999.0,委托上海,191.829,150.0,无,无,无,28774.35,0.0,0.0,0.0,0.0,28774.35,无,2020/08/21 02:35,2020/08/21 02:35
1972,20S7500972,20S7500972,2000-01-01,T,DNA,9999.0,委托上海,57.101,150.0,无,无,无,8565.15,0.0,0.0,0.0,0.0,8565.15,无,2020/08/21 02:35,2020/08/21 02:35
1973,20S7500971,20S7500971,2000-01-01,T,DNA,9999.0,委托上海,285.843,150.0,无,无,无,42876.45,0.0,0.0,0.0,0.0,42876.45,无,2020/08/21 02:35,2020/08/21 02:35
1974,20S7500970,20S7500970,2000-01-01,T,DNA,9999.0,委托上海,222.085,150.0,无,无,无,33312.75,0.0,0.0,0.0,0.0,33312.75,无,2020/08/21 02:35,2020/08/21 02:35
1975,20S7500969,20S7500969,2000-01-01,T,DNA,9999.0,委托上海,99.408,150.0,无,无,无,14911.2,0.0,0.0,0.0,0.0,14911.2,数据量不够，结果不准,2020/08/21 02:35,2020/08/21 02:35
1976,20P8180726,20P8180726,2000-01-01,P,cfDNA,500.0,南科手工提取,0.1,18.0,无,无,无,1.8,0.0,0.0,0.0,0.0,1.8,无,2020/08/21 02:35,2020/08/21 02:35
1977,20P8180725,20P8180725,2000-01-01,P,cfDNA,500.0,南科手工提取,0.28,18.0,无,无,无,5.04,0.0,0.0,0.0,0.0,5.04,无,2020/08/21 02:35,2020/08/21 02:35
1978,20P8180724,20P8180724,2000-01-01,P,cfDNA,500.0,南科手工提取,0.061,18.0,无,无,无,1.098,0.0,0.0,0.0,0.0,1.098,无,2020/08/21 02:35,2020/08/21 02:35
1979,20P8180723,20P8180723,2000-01-01,P,cfDNA,500.0,南科手工提取,0.165,18.0,无,无,无,2.97,0.0,0.0,0.0,0.0,2.97,无,2020/08/21 02:35,2020/08/21 02:35
1980,20P8180722,20P8180722,2000-01-01,P,cfDNA,500.0,南科手工提取,0.14,18.0,无,无,无,2.52,0.0,0.0,0.0,0.0,2.52,无,2020/08/21 02:35,2020/08/21 02:35
1981,20P8180721,20P8180721,2000-01-01,P,cfDNA,500.0,南科手工提取,0.083,18.0,无,无,无,1.494,0.0,0.0,0.0,0.0,1.494,无,2020/08/21 02:35,2020/08/21 02:35
1982,20P8180720,20P8180720,2000-01-01,P,cfDNA,500.0,南科手工提取,0.085,18.0,无,无,无,1.53,0.0,0.0,0.0,0.0,1.53,无,2020/08/21 02:35,2020/08/21 02:35
1983,20P8180719,20P8180719,2000-01-01,P,cfDNA,500.0,南科手工提取,0.168,18.0,无,无,无,3.024,0.0,0.0,0.0,0.0,3.024,无,2020/08/21 02:35,2020/08/21 02:35
1984,20P8180718,20P8180718,2000-01-01,P,cfDNA,500.0,南科手工提取,0.45,18.0,无,无,无,8.1,0.0,0.0,0.0,0.0,8.1,无,2020/08/21 02:35,2020/08/21 02:35
1985,20P8180717,20P8180717,2000-01-01,P,cfDNA,500.0,南科手工提取,0.04,18.0,无,无,无,0.72,0.0,0.0,0.0,0.0,0.72,无,2020/08/21 02:35,2020/08/21 02:35
1986,20P8180716,20P8180716,2000-01-01,P,cfDNA,500.0,南科手工提取,0.18,18.0,无,无,无,3.24,0.0,0.0,0.0,0.0,3.24,无,2020/08/21 02:35,2020/08/21 02:35
1987,20P8180715,20P8180715,2000-01-01,P,cfDNA,500.0,南科手工提取,0.3,18.0,无,无,无,5.4,0.0,0.0,0.0,0.0,5.4,无,2020/08/21 02:35,2020/08/21 02:35
1988,20P8180714,20P8180714,2000-01-01,P,cfDNA,500.0,南科手工提取,0.202,18.0,无,无,无,3.636,0.0,0.0,0.0,0.0,3.636,无,2020/08/21 02:35,2020/08/21 02:35
1989,20P8180713,20P8180713,2000-01-01,P,cfDNA,500.0,南科手工提取,0.314,18.0,无,无,无,5.652,0.0,0.0,0.0,0.0,5.652,无,2020/08/21 02:35,2020/08/21 02:35
1990,20P8180712,20P8180712,2000-01-01,P,cfDNA,500.0,南科手工提取,0.093,18.0,无,无,无,1.674,0.0,0.0,0.0,0.0,1.674,无,2020/08/21 02:35,2020/08/21 02:35
1991,20P8023997,20P8023997,2000-01-01,P,cfDNA,500.0,南科手工提取,0.165,18.0,无,无,无,2.97,0.0,0.0,0.0,0.0,2.97,无,2020/08/21 02:35,2020/08/21 02:35
1992,20P8023996,20P8023996,2000-01-01,P,cfDNA,500.0,南科手工提取,0.62,18.0,无,无,无,11.16,0.0,0.0,0.0,0.0,11.16,无,2020/08/21 02:35,2020/08/21 02:35
1993,20P8023995,20P8023995,2000-01-01,P,cfDNA,500.0,南科手工提取,0.119,18.0,无,无,无,2.142,0.0,0.0,0.0,0.0,2.142,无,2020/08/21 02:35,2020/08/21 02:35
1994,20P8023994,20P8023994,2000-01-01,P,cfDNA,500.0,南科手工提取,0.44,18.0,无,无,无,7.92,0.0,0.0,0.0,0.0,7.92,无,2020/08/21 02:35,2020/08/21 02:35
1995,20P8023993,20P8023993,2000-01-01,P,cfDNA,500.0,南科手工提取,0.111,18.0,无,无,无,1.998,0.0,0.0,0.0,0.0,1.998,无,2020/08/21 02:35,2020/08/21 02:35
1996,20P8023992,20P8023992,2000-01-01,P,cfDNA,500.0,南科手工提取,0.082,18.0,无,无,无,1.476,0.0,0.0,0.0,0.0,1.476,无,2020/08/21 02:35,2020/08/21 02:35
1997,20P8023991,20P8023991,2000-01-01,P,cfDNA,500.0,南科手工提取,0.154,18.0,无,无,无,2.772,0.0,0.0,0.0,0.0,2.772,无,2020/08/21 02:35,2020/08/21 02:35
1998,20P8023990,20P8023990,2000-01-01,P,cfDNA,500.0,南科手工提取,0.056,18.0,无,无,无,1.008,0.0,0.0,0.0,0.0,1.008,无,2020/08/21 02:35,2020/08/21 02:35
1999,20P8023989,20P8023989,2000-01-01,P,cfDNA,500.0,南科手工提取,0.121,18.0,无,无,无,2.178,0.0,0.0,0.0,0.0,2.178,无,2020/08/21 02:35,2020/08/21 02:35
2000,20P8023988,20P8023988,2000-01-01,P,cfDNA,500.0,南科手工提取,0.34,18.0,无,无,无,6.12,0.0,0.0,0.0,0.0,6.12,无,2020/08/21 02:35,2020/08/21 02:35
2001,20P8023987,20P8023987,2000-01-01,P,cfDNA,500.0,南科手工提取,0.102,18.0,无,无,无,1.836,0.0,0.0,0.0,0.0,1.836,无,2020/08/21 02:35,2020/08/21 02:35
2002,20P8023986,20P8023986,2000-01-01,P,cfDNA,500.0,南科手工提取,0.57,18.0,无,无,无,10.26,0.0,0.0,0.0,0.0,10.26,无,2020/08/21 02:35,2020/08/21 02:35
2003,20P8023985,20P8023985,2000-01-01,P,cfDNA,500.0,南科手工提取,0.132,18.0,无,无,无,2.376,0.0,0.0,0.0,0.0,2.376,无,2020/08/21 02:35,2020/08/21 02:35
2004,20P8023984,20P8023984,2000-01-01,P,cfDNA,500.0,南科手工提取,0.177,18.0,无,无,无,3.186,0.0,0.0,0.0,0.0,3.186,无,2020/08/21 02:35,2020/08/21 02:35
2005,20P8023983,20P8023983,2000-01-01,P,cfDNA,500.0,南科手工提取,0.058,36.0,无,无,无,2.088,0.0,0.0,0.0,0.0,2.088,无,2020/08/21 02:35,2020/08/21 02:35
2006,20P8023982,20P8023982,2000-01-01,P,cfDNA,500.0,南科手工提取,0.039,38.0,无,无,无,1.482,0.0,0.0,0.0,0.0,1.482,无,2020/08/21 02:35,2020/08/21 02:35
2007,20P8023981,20P8023981,2000-01-01,P,cfDNA,500.0,南科手工提取,0.038,38.0,无,无,无,1.444,0.0,0.0,0.0,0.0,1.444,无,2020/08/21 02:35,2020/08/21 02:35
2008,20P8023980,20P8023980,2000-01-01,P,cfDNA,500.0,南科手工提取,0.292,18.0,无,无,无,5.256,0.0,0.0,0.0,0.0,5.256,无,2020/08/21 02:35,2020/08/21 02:35
2009,20P8023979,20P8023979,2000-01-01,P,cfDNA,500.0,南科手工提取,0.68,18.0,无,无,无,12.24,0.0,0.0,0.0,0.0,12.24,无,2020/08/21 02:35,2020/08/21 02:35
2010,20P8023978,20P8023978,2000-01-01,P,cfDNA,500.0,南科手工提取,0.38,18.0,无,无,无,6.84,0.0,0.0,0.0,0.0,6.84,无,2020/08/21 02:35,2020/08/21 02:35
2011,20P8023977,20P8023977,2000-01-01,P,cfDNA,500.0,南科手工提取,0.64,18.0,无,无,无,11.52,0.0,0.0,0.0,0.0,11.52,无,2020/08/21 02:35,2020/08/21 02:35
2012,20P8023976,20P8023976,2000-01-01,P,cfDNA,500.0,南科手工提取,9999.0,18.0,无,无,无,179982.0,0.0,0.0,0.0,0.0,179982.0,无,2020/08/21 02:35,2020/08/21 02:35
2013,20P8023975,20P8023975,2000-01-01,P,cfDNA,500.0,南科手工提取,9999.0,18.0,无,无,无,179982.0,0.0,0.0,0.0,0.0,179982.0,无,2020/08/21 02:35,2020/08/21 02:35
2014,20P8023974,20P8023974,2000-01-01,P,cfDNA,500.0,南科手工提取+XP双选,0.336,18.0,无,无,无,6.048,0.0,0.0,0.0,0.0,6.048,无,2020/08/21 02:35,2020/08/21 02:35
2015,20P8023973,20P8023973,2000-01-01,P,cfDNA,500.0,南科手工提取,1.2,18.0,无,无,无,21.6,0.0,0.0,0.0,0.0,21.6,无,2020/08/21 02:35,2020/08/21 02:35
2016,20P8023972,20P8023972,2000-01-01,P,cfDNA,500.0,南科手工提取,9999.0,18.0,无,无,无,179982.0,0.0,0.0,0.0,0.0,179982.0,无,2020/08/21 02:35,2020/08/21 02:35
2017,20P8023971,20P8023971,2000-01-01,P,cfDNA,500.0,南科手工提取,1.19,18.0,无,无,无,21.42,0.0,0.0,0.0,0.0,21.42,无,2020/08/21 02:35,2020/08/21 02:35
2018,20P8023970,20P8023970,2000-01-01,P,cfDNA,500.0,南科手工提取,1.09,18.0,无,无,无,19.62,0.0,0.0,0.0,0.0,19.62,无,2020/08/21 02:35,2020/08/21 02:35
2019,20P5383755,20P5383755,2000-01-01,P,cfDNA,500.0,南科手工提取,9999.0,18.0,无,无,无,179982.0,0.0,0.0,0.0,0.0,179982.0,无,2020/08/21 02:35,2020/08/21 02:35
2020,20P5383754,20P5383754,2000-01-01,P,cfDNA,500.0,南科手工提取,0.285,18.0,无,无,无,5.13,0.0,0.0,0.0,0.0,5.13,无,2020/08/21 02:35,2020/08/21 02:35
2021,20P5383753,20P5383753,2000-01-01,P,cfDNA,500.0,南科手工提取,0.138,18.0,无,无,无,2.484,0.0,0.0,0.0,0.0,2.484,无,2020/08/21 02:35,2020/08/21 02:35
2022,20P5383752,20P5383752,2000-01-01,P,cfDNA,500.0,南科手工提取,0.081,18.0,无,无,无,1.458,0.0,0.0,0.0,0.0,1.458,无,2020/08/21 02:35,2020/08/21 02:35
2023,20P5383751,20P5383751,2000-01-01,P,cfDNA,500.0,南科手工提取,0.181,18.0,无,无,无,3.258,0.0,0.0,0.0,0.0,3.258,无,2020/08/21 02:35,2020/08/21 02:35
2024,20P5383750,20P5383750,2000-01-01,P,cfDNA,500.0,南科手工提取,0.132,18.0,无,无,无,2.376,0.0,0.0,0.0,0.0,2.376,无,2020/08/21 02:35,2020/08/21 02:35
2025,20P5383749,20P5383749,2000-01-01,P,cfDNA,500.0,南科手工提取,9999.0,18.0,无,无,无,179982.0,0.0,0.0,0.0,0.0,179982.0,无,2020/08/21 02:35,2020/08/21 02:35
2026,20P5383748,20P5383748,2000-01-01,P,cfDNA,500.0,南科手工提取,0.47,18.0,无,无,无,8.46,0.0,0.0,0.0,0.0,8.46,无,2020/08/21 02:35,2020/08/21 02:35
2027,20P5383747,20P5383747,2000-01-01,P,cfDNA,500.0,南科手工提取,0.155,18.0,无,无,无,2.79,0.0,0.0,0.0,0.0,2.79,无,2020/08/21 02:35,2020/08/21 02:35
2028,20P8023729,20P8023729,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.318,52.0,无,无,无,16.536,0.0,0.0,0.0,0.0,16.536,无,2020/08/21 02:35,2020/08/21 02:35
2029,20P8023728,20P8023728,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.25,52.0,无,无,无,13.0,0.0,0.0,0.0,0.0,13.0,无,2020/08/21 02:35,2020/08/21 02:35
2030,20P8023727,20P8023727,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.41,52.0,无,无,无,21.32,0.0,0.0,0.0,0.0,21.32,无,2020/08/21 02:35,2020/08/21 02:35
2031,20P8023726,20P8023726,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.962,52.0,无,无,无,50.024,0.0,0.0,0.0,0.0,50.024,无,2020/08/21 02:35,2020/08/21 02:35
2032,20P8023725,20P8023725,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.326,52.0,无,无,无,16.952,0.0,0.0,0.0,0.0,16.952,无,2020/08/21 02:35,2020/08/21 02:35
2033,20P8023724,20P8023724,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.304,52.0,无,无,无,15.808,0.0,0.0,0.0,0.0,15.808,无,2020/08/21 02:35,2020/08/21 02:35
2034,20P8023723,20P8023723,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.294,52.0,无,无,无,15.288,0.0,0.0,0.0,0.0,15.288,无,2020/08/21 02:35,2020/08/21 02:35
2035,20P8023722,20P8023722,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.508,52.0,无,无,无,26.416,0.0,0.0,0.0,0.0,26.416,无,2020/08/21 02:35,2020/08/21 02:35
2036,20P8023721,20P8023721,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.19,52.0,无,无,无,9.88,0.0,0.0,0.0,0.0,9.88,无,2020/08/21 02:35,2020/08/21 02:35
2037,20P8023720,20P8023720,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.64,52.0,无,无,无,33.28,0.0,0.0,0.0,0.0,33.28,无,2020/08/21 02:35,2020/08/21 02:35
2038,20P8023719,20P8023719,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.366,52.0,无,无,无,19.032,0.0,0.0,0.0,0.0,19.032,无,2020/08/21 02:35,2020/08/21 02:35
2039,20P8023718,20P8023718,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.434,52.0,无,无,无,22.568,0.0,0.0,0.0,0.0,22.568,无,2020/08/21 02:35,2020/08/21 02:35
2040,20P8023717,20P8023717,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.684,52.0,无,无,无,35.568,0.0,0.0,0.0,0.0,35.568,无,2020/08/21 02:35,2020/08/21 02:35
2041,20P8023716,20P8023716,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.558,52.0,无,无,无,29.016,0.0,0.0,0.0,0.0,29.016,无,2020/08/21 02:35,2020/08/21 02:35
2042,20P8023715,20P8023715,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.618,52.0,无,无,无,32.136,0.0,0.0,0.0,0.0,32.136,无,2020/08/21 02:35,2020/08/21 02:35
2043,20P8023714,20P8023714,2000-01-01,P,cfDNA,1.8,南科-济凡自动化提取20200709,0.354,52.0,无,无,无,18.408,0.0,0.0,0.0,0.0,18.408,无,2020/08/21 02:35,2020/08/21 02:35
2044,20P8023713,20P8023713,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.304,52.0,无,无,无,15.808,0.0,0.0,0.0,0.0,15.808,无,2020/08/21 02:35,2020/08/21 02:35
2045,20P8023712,20P8023712,2000-01-01,P,cfDNA,1.7,南科-济凡自动化提取20200709,0.258,52.0,无,无,无,13.416,0.0,0.0,0.0,0.0,13.416,无,2020/08/21 02:35,2020/08/21 02:35
2046,20P8023711,20P8023711,2000-01-01,P,cfDNA,1.7,南科-济凡自动化提取20200709,0.85,52.0,无,无,无,44.2,0.0,0.0,0.0,0.0,44.2,无,2020/08/21 02:35,2020/08/21 02:35
2047,20P8023710,20P8023710,2000-01-01,P,cfDNA,1.7,南科-济凡自动化提取20200709,0.28,52.0,无,无,无,14.56,0.0,0.0,0.0,0.0,14.56,无,2020/08/21 02:35,2020/08/21 02:35
2048,20P8023709,20P8023709,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.29,52.0,无,无,无,15.08,0.0,0.0,0.0,0.0,15.08,无,2020/08/21 02:35,2020/08/21 02:35
2049,20P8023708,20P8023708,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200709,0.484,52.0,无,无,无,25.168,0.0,0.0,0.0,0.0,25.168,无,2020/08/21 02:35,2020/08/21 02:35
2050,20P8023707,20P8023707,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.308,52.0,无,无,无,16.016,0.0,0.0,0.0,0.0,16.016,无,2020/08/21 02:35,2020/08/21 02:35
2051,20P8023706,20P8023706,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.3,52.0,无,无,无,15.6,0.0,0.0,0.0,0.0,15.6,无,2020/08/21 02:35,2020/08/21 02:35
2052,20P8023705,20P8023705,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.238,52.0,无,无,无,12.376,0.0,0.0,0.0,0.0,12.376,无,2020/08/21 02:35,2020/08/21 02:35
2053,20P8023704,20P8023704,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.312,52.0,无,无,无,16.224,0.0,0.0,0.0,0.0,16.224,无,2020/08/21 02:35,2020/08/21 02:35
2054,20P8023703,20P8023703,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.468,52.0,无,无,无,24.336,0.0,0.0,0.0,0.0,24.336,无,2020/08/21 02:35,2020/08/21 02:35
2055,20P8023702,20P8023702,2000-01-01,P,cfDNA,1.5,南科-济凡自动化提取20200708,0.238,52.0,无,无,无,12.376,0.0,0.0,0.0,0.0,12.376,无,2020/08/21 02:35,2020/08/21 02:35
2056,20P8023701,20P8023701,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.178,52.0,无,无,无,9.256,0.0,0.0,0.0,0.0,9.256,无,2020/08/21 02:35,2020/08/21 02:35
2057,20P8023700,20P8023700,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.406,52.0,无,无,无,21.112,0.0,0.0,0.0,0.0,21.112,无,2020/08/21 02:35,2020/08/21 02:35
2058,20P8023699,20P8023699,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.452,52.0,无,无,无,23.504,0.0,0.0,0.0,0.0,23.504,无,2020/08/21 02:35,2020/08/21 02:35
2059,20P8023698,20P8023698,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.328,52.0,无,无,无,17.056,0.0,0.0,0.0,0.0,17.056,无,2020/08/21 02:35,2020/08/21 02:35
2060,20P7590804,20P7590804,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.622,52.0,无,无,无,32.344,0.0,0.0,0.0,0.0,32.344,无,2020/08/21 02:35,2020/08/21 02:35
2061,20P7590803,20P7590803,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,1.12,52.0,无,无,无,58.24,0.0,0.0,0.0,0.0,58.24,无,2020/08/21 02:35,2020/08/21 02:35
2062,20P7590802,20P7590802,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.514,52.0,无,无,无,26.728,0.0,0.0,0.0,0.0,26.728,无,2020/08/21 02:35,2020/08/21 02:35
2063,20P7590801,20P7590801,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.704,52.0,无,无,无,36.608,0.0,0.0,0.0,0.0,36.608,无,2020/08/21 02:35,2020/08/21 02:35
2064,20P7590800,20P7590800,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.31,52.0,无,无,无,16.12,0.0,0.0,0.0,0.0,16.12,无,2020/08/21 02:35,2020/08/21 02:35
2065,20P7590799,20P7590799,2000-01-01,P,cfDNA,1.2,南科-济凡自动化提取20200708,0.214,52.0,无,无,无,11.128,0.0,0.0,0.0,0.0,11.128,无,2020/08/21 02:35,2020/08/21 02:35
2066,20P7590798,20P7590798,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.248,52.0,无,无,无,12.896,0.0,0.0,0.0,0.0,12.896,无,2020/08/21 02:35,2020/08/21 02:35
2067,20P7590797,20P7590797,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.552,52.0,无,无,无,28.704,0.0,0.0,0.0,0.0,28.704,无,2020/08/21 02:35,2020/08/21 02:35
2068,20P7590796,20P7590796,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.428,52.0,无,无,无,22.256,0.0,0.0,0.0,0.0,22.256,无,2020/08/21 02:35,2020/08/21 02:35
2069,20P7590795,20P7590795,2000-01-01,P,cfDNA,2.0,南科-济凡自动化提取20200708,0.342,52.0,无,无,无,17.784,0.0,0.0,0.0,0.0,17.784,无,2020/08/21 02:35,2020/08/21 02:35
2070,20P7590794,20P7590794,2000-01-01,P,cfDNA,2.0,南科手工提取20200630,0.428,28.0,无,无,无,11.984,0.0,0.0,0.0,0.0,11.984,无,2020/08/21 02:35,2020/08/21 02:35
2071,20P7590793,20P7590793,2000-01-01,P,cfDNA,2.0,南科手工提取20200630,0.582,28.0,无,无,无,16.296,0.0,0.0,0.0,0.0,16.296,无,2020/08/21 02:35,2020/08/21 02:35
2072,20P7590792,20P7590792,2000-01-01,P,cfDNA,2.0,南科手工提取20200630,9999.0,28.0,无,无,无,279972.0,0.0,0.0,0.0,0.0,279972.0,无,2020/08/21 02:35,2020/08/21 02:35
2073,20P7590791,20P7590791,2000-01-01,P,cfDNA,2.0,南科手工提取20200630,9999.0,28.0,无,无,无,279972.0,0.0,0.0,0.0,0.0,279972.0,无,2020/08/21 02:35,2020/08/21 02:35
2074,20P7590790,20P7590790,2000-01-01,P,cfDNA,2.0,南科手工提取20200630,1.6,28.0,无,无,无,44.8,0.0,0.0,0.0,0.0,44.8,无,2020/08/21 02:35,2020/08/21 02:35
2075,20P7590789,20P7590789,2000-01-01,P,cfDNA,2.0,南科手工提取20200630,9999.0,28.0,无,无,无,279972.0,0.0,0.0,0.0,0.0,279972.0,无,2020/08/21 02:35,2020/08/21 02:35
2076,20P7590788,20P7590788,2000-01-01,P,cfDNA,2.0,南科手工提取20200630,0.358,28.0,无,无,无,10.024,0.0,0.0,0.0,0.0,10.024,无,2020/08/21 02:35,2020/08/21 02:35
